,our_id,source,RA,Dec
16714,200129_16714,PS1,307.709117,28.97076364
16715,200129_16715,PS1,309.1675415,28.8730198
16716,200129_16716,PS1,309.9834725,29.14417831
16717,200129_16717,PS1,309.3016099,28.87229566
16718,200129_16718,PS1,308.2988725,29.10791163
16719,200129_16719,PS1,308.2051436000001,29.13166382
16720,200129_16720,PS1,309.6330999,29.14118886
16721,200129_16721,PS1,307.9330708,28.93379282
16722,200129_16722,PS1,307.5257885,28.95627474
16723,200129_16723,PS1,309.9072351000001,28.98120256
16724,200129_16724,PS1,307.2645528,28.92496896
16725,200129_16725,PS1,309.6351119,29.01288035
16726,200129_16726,PS1,309.2636441,28.91352295
16727,200129_16727,PS1,308.6922098,29.06885353
16728,200129_16728,PS1,308.4830851000001,29.09530849
16729,200129_16729,PS1,308.508241,28.96660325
16730,200129_16730,PS1,307.8695668000001,28.88480925
16731,200129_16731,PS1,307.4461246,29.07593637
16732,200129_16732,PS1,307.3892165000001,29.12465352
16733,200129_16733,PS1,307.8360872,29.13810635
16734,200129_16734,PS1,308.3363349,29.02468337
16735,200129_16735,PS1,308.4095834,29.11519426
16736,200129_16736,PS1,309.4759906999999,29.11006477
16737,200129_16737,PS1,308.0854885,28.87401963
16738,200129_16738,PS1,309.001642,28.89409378
16739,200129_16739,PS1,307.5247038,28.98456749
16740,200129_16740,PS1,307.2713950000001,29.16476549
16741,200129_16741,PS1,309.8082613,29.17589289
16742,200129_16742,PS1,307.3630629,29.01421631
16743,200129_16743,PS1,309.0496882,29.01994201
16744,200129_16744,PS1,307.1368283000001,29.10242782
16745,200129_16745,PS1,307.3936127,29.16343774
16746,200129_16746,PS1,309.5224475,28.87312212
16747,200129_16747,PS1,308.5851027,29.09888695
16748,200129_16748,PS1,308.2906846,29.12452018
16749,200129_16749,PS1,309.5222654,29.12115308
16750,200129_16750,PS1,308.5554208000001,28.9984657
16751,200129_16751,PS1,307.87551119999995,29.01687135
16752,200129_16752,PS1,308.2123873,29.05210129
16753,200129_16753,PS1,308.2423275,28.99855463
16754,200129_16754,PS1,307.02575319999994,29.11535034
16755,200129_16755,PS1,308.7547101,29.15921639
16756,200129_16756,PS1,307.5842962,29.16973134
16757,200129_16757,PS1,308.2943346,29.10690919
16758,200129_16758,PS1,309.83694469999995,29.10279665
16759,200129_16759,PS1,308.2276436,29.14751635
16760,200129_16760,PS1,308.4458589,29.16530406
16761,200129_16761,PS1,307.28356119999995,28.95547460000001
16762,200129_16762,PS1,307.4826929,28.98777547
16763,200129_16763,PS1,307.6411289,28.99543927
16764,200129_16764,PS1,307.896043,29.05881455
16765,200129_16765,PS1,307.9912429,29.08422169
16766,200129_16766,PS1,307.8180189,28.95407191
16767,200129_16767,PS1,309.3734955,28.99698707
16768,200129_16768,PS1,308.37197139999995,29.16434999
16769,200129_16769,PS1,308.3046379,29.07861049
16770,200129_16770,PS1,308.8200949,29.13321141
16771,200129_16771,PS1,307.0644858,29.17355853
16772,200129_16772,PS1,307.4746417,29.16659413
16773,200129_16773,PS1,308.9530222,29.15822688
16774,200129_16774,PS1,307.91983210000006,29.17250795
16775,200129_16775,PS1,308.1463411000001,29.11331295
16776,200129_16776,PS1,309.88176739999994,29.18115095
16777,200129_16777,PS1,308.0435111999999,29.18437753
16778,200129_16778,PS1,309.9598166,29.18948374
16779,200129_16779,PS1,309.052327,29.09541032
16780,200129_16780,PS1,308.5423951,29.11822589
16781,200129_16781,PS1,309.6666407,28.85126118
16782,200129_16782,PS1,308.77681960000007,28.89215782
16783,200129_16783,PS1,308.927527,28.83684561
16784,200129_16784,PS1,307.1206669,29.07305003
16785,200129_16785,PS1,307.0273655,29.0932756
16786,200129_16786,PS1,307.3363318,29.12589199
16787,200129_16787,PS1,307.2825322,29.19818587
16788,200129_16788,PS1,307.452386,29.19524613
16789,200129_16789,PS1,308.5359418999999,29.16806233
16790,200129_16790,PS1,309.0016127,29.1145248
16791,200129_16791,PS1,307.4060147,29.03112911
16792,200129_16792,PS1,308.2708669,29.17868981
16793,200129_16793,PS1,308.3276721000001,28.95333841
16794,200129_16794,PS1,309.3000498,28.95338449
16795,200129_16795,PS1,308.6474318,28.96540481
16796,200129_16796,PS1,307.6431481,29.15803261
16797,200129_16797,PS1,307.064596,29.0209024
16798,200129_16798,PS1,308.2188131,29.05412214
16799,200129_16799,PS1,308.56706569999994,29.05549342
16800,200129_16800,PS1,308.51398860000006,29.06077731
16801,200129_16801,PS1,308.7048355,28.96985221
16802,200129_16802,PS1,308.9243888000001,29.02190915
16803,200129_16803,PS1,308.3287034,29.07775531
16804,200129_16804,PS1,307.5682593,29.15101058
16805,200129_16805,PS1,307.3598934,29.01645653
16806,200129_16806,PS1,308.8858553,29.03940448
16807,200129_16807,PS1,308.0451962,29.05231024
16808,200129_16808,PS1,307.4632878,29.173405
16809,200129_16809,PS1,308.7585298,28.98782675
16810,200129_16810,PS1,308.0168999,28.99695871
16811,200129_16811,PS1,309.9373341999999,29.02588243
16812,200129_16812,PS1,307.7860583000001,29.16335628
16813,200129_16813,PS1,308.62559889999994,29.17023987
16814,200129_16814,PS1,308.2171285,29.01478151
16815,200129_16815,PS1,308.3992482,29.15994703
16816,200129_16816,PS1,309.8854769,28.72741077
16817,200129_16817,PS1,307.1011109,28.8086652
16818,200129_16818,PS1,308.0266434,29.00133456
16819,200129_16819,PS1,307.9232986,28.93534613
16820,200129_16820,PS1,307.830492,29.02871618
16821,200129_16821,PS1,307.4915186,29.06909154
16822,200129_16822,PS1,308.1072157,29.13221761
16823,200129_16823,PS1,307.73508819999995,29.13355488
16824,200129_16824,PS1,308.8492278,29.1591578
16825,200129_16825,PS1,307.1071175,29.20486167
16826,200129_16826,PS1,308.5805878999999,28.90543369
16827,200129_16827,PS1,308.8233408000001,28.91934464
16828,200129_16828,PS1,309.3557318,28.92599191
16829,200129_16829,PS1,307.1097596,28.9482768
16830,200129_16830,PS1,309.930319,29.06630071
16831,200129_16831,PS1,309.2668985,29.16233493
16832,200129_16832,PS1,308.0593987,29.20778895
16833,200129_16833,PS1,308.0095538,28.89760752
16834,200129_16834,PS1,307.606926,28.92765644
16835,200129_16835,PS1,308.1819793,29.02574353
16836,200129_16836,PS1,309.79928860000007,29.02746587
16837,200129_16837,PS1,308.8075722,29.08670298
16838,200129_16838,PS1,308.7414267,29.09666129
16839,200129_16839,PS1,307.19816139999995,29.14781375
16840,200129_16840,PS1,307.4755298,29.18813116
16841,200129_16841,PS1,307.46434710000005,29.2016399
16842,200129_16842,PS1,308.0965463,28.88844342
16843,200129_16843,PS1,309.8541281,28.97379379
16844,200129_16844,PS1,308.2054288,29.01484814
16845,200129_16845,PS1,308.2096806,29.050951
16846,200129_16846,PS1,307.9067133,29.1830614
16847,200129_16847,PS1,309.132334,29.20195377
16848,200129_16848,PS1,309.3078059,28.93983406
16849,200129_16849,PS1,309.3789419,29.10614296
16850,200129_16850,PS1,309.2538495,29.12187345
16851,200129_16851,PS1,308.0329919,29.21429584
16852,200129_16852,PS1,308.6152039,29.10258
16853,200129_16853,PS1,309.095981,29.20515765
16854,200129_16854,PS1,307.1629461,29.04901575
16855,200129_16855,PS1,307.8875691,29.14307664
16856,200129_16856,PS1,308.3613617000001,29.0011168
16857,200129_16857,PS1,309.50916960000006,29.06323783
16858,200129_16858,PS1,307.9561388,29.07306785
16859,200129_16859,PS1,309.8313666,29.10582038
16860,200129_16860,PS1,309.8223319,29.10262539
16861,200129_16861,PS1,308.9405376,29.10462254
16862,200129_16862,PS1,308.38642230000005,29.11005982
16863,200129_16863,PS1,309.351871,29.12046282
16864,200129_16864,PS1,307.5885563,29.12988508
16865,200129_16865,PS1,308.4065976,29.17308993
16866,200129_16866,PS1,308.6239836000001,29.17018448
16867,200129_16867,PS1,307.7401895,29.05987842
16868,200129_16868,PS1,307.1888444,29.07196509
16869,200129_16869,PS1,309.20309110000005,29.08890582
16870,200129_16870,PS1,309.55683860000005,29.11448485
16871,200129_16871,PS1,307.7852012,29.11406235
16872,200129_16872,PS1,308.7786492,29.20043451
16873,200129_16873,PS1,307.91130489999995,29.21288891
16874,200129_16874,PS1,308.1485813,29.02074945
16875,200129_16875,PS1,307.2641109,29.10040253
16876,200129_16876,PS1,307.92140710000007,29.14025989
16877,200129_16877,PS1,307.0639163,29.16621296
16878,200129_16878,PS1,309.1239738999999,29.21130038
16879,200129_16879,PS1,308.3843733,29.05690341
16880,200129_16880,PS1,307.7916981,29.08826679
16881,200129_16881,PS1,308.5391105,29.0898972
16882,200129_16882,PS1,309.5069698000001,29.10500381
16883,200129_16883,PS1,307.831144,29.13657325
16884,200129_16884,PS1,308.8195798,29.14692077
16885,200129_16885,PS1,309.8918965,29.17181015
16886,200129_16886,PS1,309.7135811,29.14717228
16887,200129_16887,PS1,308.2009604,29.04171323
16888,200129_16888,PS1,308.5466068,29.09742027
16889,200129_16889,PS1,307.9135742,28.74226017
16890,200129_16890,PS1,307.7531829,28.906786600000004
16891,200129_16891,PS1,308.5178084,28.92362245
16892,200129_16892,PS1,307.371804,29.18216231
16893,200129_16893,PS1,307.6577086000001,29.20703165
16894,200129_16894,PS1,308.9079284,29.20917117
16895,200129_16895,PS1,308.0220625,29.00051234
16896,200129_16896,PS1,308.2586203,29.15670165
16897,200129_16897,PS1,309.06769489999994,29.21133116
16898,200129_16898,PS1,307.6648505,29.03096298
16899,200129_16899,PS1,307.0480837,29.09979812
16900,200129_16900,PS1,307.77824260000006,28.99502083
16901,200129_16901,PS1,309.1017556000001,29.03227686
16902,200129_16902,PS1,308.1697255,29.04811595
16903,200129_16903,PS1,307.8072789,29.06818059
16904,200129_16904,PS1,308.7468972000001,29.10637948
16905,200129_16905,PS1,308.7320852,29.14982825
16906,200129_16906,PS1,309.3138523,29.17042084
16907,200129_16907,PS1,307.9412242,29.22276007
16908,200129_16908,PS1,307.7029332,28.93208442
16909,200129_16909,PS1,307.4114082,28.95871845
16910,200129_16910,PS1,308.0960785000001,28.97955143
16911,200129_16911,PS1,308.8402200000001,28.98577412
16912,200129_16912,PS1,308.9265045,29.18770046
16913,200129_16913,PS1,308.5562365,29.20982628
16914,200129_16914,PS1,307.4134145,28.951630600000005
16915,200129_16915,PS1,307.1153512,28.96175567
16916,200129_16916,PS1,308.2673232,29.01710533
16917,200129_16917,PS1,307.5521009,29.07488693
16918,200129_16918,PS1,308.2066,29.08525246
16919,200129_16919,PS1,307.3772468,29.10432098
16920,200129_16920,PS1,308.9694795,29.16574908
16921,200129_16921,PS1,308.6715843,29.16416417
16922,200129_16922,PS1,308.9314255,29.17265124
16923,200129_16923,PS1,309.086065,29.1737968
16924,200129_16924,PS1,308.3787183,29.22038863
16925,200129_16925,PS1,309.4873014,29.01209713
16926,200129_16926,PS1,309.80087139999995,29.02679104
16927,200129_16927,PS1,308.815553,29.05497078
16928,200129_16928,PS1,307.6260838,29.08529687
16929,200129_16929,PS1,307.27876989999993,29.10098969
16930,200129_16930,PS1,309.4527141000001,29.12802994
16931,200129_16931,PS1,308.8437294,29.22471391
16932,200129_16932,PS1,309.1358600000001,29.21255421
16933,200129_16933,PS1,307.2261207,29.21876447
16934,200129_16934,PS1,308.40321780000005,29.00599646
16935,200129_16935,PS1,307.4967653,29.16012964
16936,200129_16936,PS1,307.8166777,29.16019922
16937,200129_16937,PS1,308.5627754,29.22026611
16938,200129_16938,PS1,307.2823576,29.2278687
16939,200129_16939,PS1,309.3507759,29.04444588
16940,200129_16940,PS1,307.9791332,29.11038453
16941,200129_16941,PS1,309.8430828000001,29.0041468
16942,200129_16942,PS1,309.1901281000001,29.02978838
16943,200129_16943,PS1,307.0724994,29.06096802
16944,200129_16944,PS1,309.1059393,29.07463937
16945,200129_16945,PS1,308.2646118,29.14053417
16946,200129_16946,PS1,308.5670752,29.04705051
16947,200129_16947,PS1,308.1726888,29.06315216
16948,200129_16948,PS1,309.6279537,29.07003491
16949,200129_16949,PS1,309.1482043000001,29.22687423
16950,200129_16950,PS1,308.4342337,28.96075157
16951,200129_16951,PS1,307.5628351000001,29.01927253
16952,200129_16952,PS1,309.2898173,29.07549777
16953,200129_16953,PS1,308.5889067,29.09910345
16954,200129_16954,PS1,308.6831192,29.15035919
16955,200129_16955,PS1,308.1409583,29.10651427
16956,200129_16956,PS1,309.2979338,29.13992611
16957,200129_16957,PS1,307.4961968,29.14858497
16958,200129_16958,PS1,307.1037287,29.20216772
16959,200129_16959,PS1,307.4915396,29.07861786
16960,200129_16960,PS1,307.1902263,29.16305313
16961,200129_16961,PS1,307.34512810000007,29.088409
16962,200129_16962,PS1,309.1278547,29.09902789
16963,200129_16963,PS1,308.0094631,29.22693033
16964,200129_16964,PS1,308.8898659,29.15145131
16965,200129_16965,PS1,309.16551969999995,29.18631725
16966,200129_16966,PS1,308.9112329,29.2039201
16967,200129_16967,PS1,309.8598193,29.08140317
16968,200129_16968,PS1,307.1476019,29.0912783
16969,200129_16969,PS1,309.3850701,29.11566672
16970,200129_16970,PS1,307.6187006,29.17364648
16971,200129_16971,PS1,309.2767397,29.22960874
16972,200129_16972,PS1,307.30821569999995,29.19606486
16973,200129_16973,PS1,307.320982,29.14651642
16974,200129_16974,PS1,307.2219578000001,29.1858942
16975,200129_16975,PS1,307.8924139,29.04347306
16976,200129_16976,PS1,307.4846831000001,29.07731269
16977,200129_16977,PS1,307.2491454,29.20008945
16978,200129_16978,PS1,308.7764745,29.21590364
16979,200129_16979,PS1,307.8943316,29.24453198
16980,200129_16980,PS1,309.6069958,29.17182322
16981,200129_16981,PS1,307.9138285,29.19857473
16982,200129_16982,PS1,307.6321711,28.89533929
16983,200129_16983,PS1,308.2977841,29.0464773
16984,200129_16984,PS1,308.697728,29.07504253
16985,200129_16985,PS1,308.03648339999995,29.23760324
16986,200129_16986,PS1,307.7421214,28.95309428
16987,200129_16987,PS1,307.1368002,29.03805975
16988,200129_16988,PS1,308.7536846000001,29.17284831
16989,200129_16989,PS1,309.0979014,29.02842608
16990,200129_16990,PS1,308.2894004,29.05663312
16991,200129_16991,PS1,309.3726491000001,29.07769979
16992,200129_16992,PS1,307.5291357,29.05016816
16993,200129_16993,PS1,308.3299419,29.19467114
16994,200129_16994,PS1,307.0499928000001,29.21706006
16995,200129_16995,PS1,308.5402523,29.07264284
16996,200129_16996,PS1,309.5666564,29.14743228
16997,200129_16997,PS1,308.617143,29.20609726
16998,200129_16998,PS1,307.9792879,29.16783907
16999,200129_16999,PS1,307.1251403,29.2109686
17000,200129_17000,PS1,309.0511346,29.11265543
17001,200129_17001,PS1,309.5928013,29.21356391
17002,200129_17002,PS1,309.851201,28.96444062
17003,200129_17003,PS1,309.8438749,29.1013602
17004,200129_17004,PS1,309.5795936,29.23975267
17005,200129_17005,PS1,308.4978203,29.24413654
17006,200129_17006,PS1,309.9353282,29.25453097
17007,200129_17007,PS1,308.381773,29.053845000000006
17008,200129_17008,PS1,308.3222401999999,29.08215648
17009,200129_17009,PS1,308.2274367,29.16037921
17010,200129_17010,PS1,309.0525541,29.10743732
17011,200129_17011,PS1,309.0087527,29.14654853
17012,200129_17012,PS1,307.4285427,29.17471696
17013,200129_17013,PS1,307.0267756,29.22829685
17014,200129_17014,PS1,308.5410183,28.97791605
17015,200129_17015,PS1,308.0857611,29.1548163
17016,200129_17016,PS1,307.9936797,29.184301
17017,200129_17017,PS1,309.4378913,29.18951627
17018,200129_17018,PS1,307.2275249,29.10447737
17019,200129_17019,PS1,308.855553,29.23211335
17020,200129_17020,PS1,309.7956283000001,29.24443125
17021,200129_17021,PS1,307.8206924,29.26029805
17022,200129_17022,PS1,307.6266082,29.01676324
17023,200129_17023,PS1,308.5260489,29.21750688
17024,200129_17024,PS1,307.0564124,29.21612427
17025,200129_17025,PS1,308.2234895,29.01361193
17026,200129_17026,PS1,308.1365016000001,29.02079449
17027,200129_17027,PS1,308.8083623,29.16208195
17028,200129_17028,PS1,308.2642556,29.19044644
17029,200129_17029,PS1,307.2618312,29.2642552
17030,200129_17030,PS1,307.0810086,29.05672
17031,200129_17031,PS1,307.5528767,29.08667321
17032,200129_17032,PS1,308.6407131,29.20409171
17033,200129_17033,PS1,307.6973128,28.93983455
17034,200129_17034,PS1,307.7780734,28.94542693
17035,200129_17035,PS1,307.7316871000001,29.19922856
17036,200129_17036,PS1,307.3770011000001,29.21434028
17037,200129_17037,PS1,307.0271813,29.18281995
17038,200129_17038,PS1,307.9749706,29.0762495
17039,200129_17039,PS1,309.2910772,29.15973644
17040,200129_17040,PS1,307.1759203000001,29.26023613
17041,200129_17041,PS1,308.491842,29.01338687
17042,200129_17042,PS1,308.2959961,29.02713723
17043,200129_17043,PS1,308.223053,29.04382673
17044,200129_17044,PS1,308.6290222,29.08210396
17045,200129_17045,PS1,307.136989,29.11706735
17046,200129_17046,PS1,308.4001193,29.1475655
17047,200129_17047,PS1,308.2375756,29.15760423
17048,200129_17048,PS1,308.8444605,29.19513497
17049,200129_17049,PS1,309.40519460000013,29.19564143
17050,200129_17050,PS1,308.2121896000001,29.20747004
17051,200129_17051,PS1,307.3432614,29.09109114
17052,200129_17052,PS1,308.3626628,29.13239081
17053,200129_17053,PS1,308.0997490000001,29.16579001
17054,200129_17054,PS1,309.913798,29.16341694
17055,200129_17055,PS1,307.0529727,29.166888300000004
17056,200129_17056,PS1,308.9854471000001,29.2009529
17057,200129_17057,PS1,308.264944,29.13744914
17058,200129_17058,PS1,309.8600286,29.14245539
17059,200129_17059,PS1,309.6905575,29.16487011
17060,200129_17060,PS1,309.3757068999999,29.23743106
17061,200129_17061,PS1,308.8035155,29.22871439
17062,200129_17062,PS1,307.2461359,29.24680547
17063,200129_17063,PS1,307.5413128,29.2607762
17064,200129_17064,PS1,309.621423,28.89457664
17065,200129_17065,PS1,308.32635689999995,29.03909856
17066,200129_17066,PS1,309.9083182,29.12554067
17067,200129_17067,PS1,308.0173389,29.26816719
17068,200129_17068,PS1,309.8508327,29.26971704
17069,200129_17069,PS1,308.6457168,28.97694688
17070,200129_17070,PS1,307.1526526,29.01174481
17071,200129_17071,PS1,308.6052739,29.19526952
17072,200129_17072,PS1,308.87268880000005,29.19367895
17073,200129_17073,PS1,308.5532601000001,29.26429583
17074,200129_17074,PS1,307.7030348,29.2699663
17075,200129_17075,PS1,309.5085718,29.06069507
17076,200129_17076,PS1,307.0502876,29.11611655
17077,200129_17077,PS1,307.5329242,29.13263686
17078,200129_17078,PS1,307.6350119,29.20923106
17079,200129_17079,PS1,309.3530322,29.22607696
17080,200129_17080,PS1,307.6692878,29.09193074
17081,200129_17081,PS1,308.5468052,29.28145435
17082,200129_17082,PS1,308.2056138000001,29.03602939
17083,200129_17083,PS1,309.703828,29.23532835
17084,200129_17084,PS1,309.87451539999995,28.99318139
17085,200129_17085,PS1,308.7855761,29.01354382
17086,200129_17086,PS1,308.6985522,29.11029723
17087,200129_17087,PS1,307.9920474,29.1319459
17088,200129_17088,PS1,309.6346881,29.14367294
17089,200129_17089,PS1,309.3018577,29.16981776
17090,200129_17090,PS1,309.8582104,29.21887691
17091,200129_17091,PS1,308.2959146,29.19146786
17092,200129_17092,PS1,309.4941079,29.21176689
17093,200129_17093,PS1,307.5446613,29.23530545
17094,200129_17094,PS1,307.9492454,29.16164683
17095,200129_17095,PS1,308.4024341,29.21593727
